optID,theoryPrice,computeTime,error
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.4480 = -12.447990 ≤ 0
请检查参数: sigma=16.4, nu=0.1, theta=-0.0001"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.0125 = -11.012490 ≤ 0
请检查参数: sigma=15.5, nu=0.1, theta=-0.0001"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.1220 = -12.121990 ≤ 0
请检查参数: sigma=16.2, nu=0.1, theta=-0.0001"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.0125 = -11.012490 ≤ 0
请检查参数: sigma=15.5, nu=0.1, theta=-0.0001"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.2845 = -12.284480 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.6405 = -11.640470 ≤ 0
请检查参数: sigma=15.9, nu=0.1, theta=-0.0003"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.4820 = -11.481980 ≤ 0
请检查参数: sigma=15.8, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.1680 = -11.167970 ≤ 0
请检查参数: sigma=15.6, nu=0.1, theta=-0.0003"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 11.8580 = -10.857980 ≤ 0
请检查参数: sigma=15.4, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 14.1120 = -13.111980 ≤ 0
请检查参数: sigma=16.8, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 14.2805 = -13.280480 ≤ 0
请检查参数: sigma=16.9, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 15.3125 = -14.312490 ≤ 0
请检查参数: sigma=17.5, nu=0.1, theta=-0.0001"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.4480 = -12.447980 ≤ 0
请检查参数: sigma=16.4, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.4820 = -11.481980 ≤ 0
请检查参数: sigma=15.8, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 14.4500 = -13.449980 ≤ 0
请检查参数: sigma=17.0, nu=0.1, theta=-0.0002"
10002055,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.1220 = -12.121990 ≤ 0
请检查参数: sigma=16.2, nu=0.1, theta=-0.0001"
10002055,,,"VG参数不满足约束条件: 1 - 0.0000 - 17.8605 = -16.860500 ≤ 0
请检查参数: sigma=18.9, nu=0.1, theta=0.0"
10002055,,,"VG参数不满足约束条件: 1 - 0.0000 - 19.4045 = -18.404500 ≤ 0
请检查参数: sigma=19.7, nu=0.1, theta=0.0"
10002055,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.3805 = -15.380500 ≤ 0
请检查参数: sigma=18.1, nu=0.1, theta=0.0"
10002055,,,"VG参数不满足约束条件: 1 - 0.0000 - 29.0405 = -28.040500 ≤ 0
请检查参数: sigma=24.1, nu=0.1, theta=0.0"
10002055,,,"VG参数不满足约束条件: 1 - 0.0000 - 102.1520 = -101.152000 ≤ 0
请检查参数: sigma=45.2, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 11.2500 = -10.250000 ≤ 0
请检查参数: sigma=15.0, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 10.6580 = -9.658000 ≤ 0
请检查参数: sigma=14.6, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 14.2805 = -13.280500 ≤ 0
请检查参数: sigma=16.9, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 15.4880 = -14.488000 ≤ 0
请检查参数: sigma=17.6, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 18.6245 = -17.624500 ≤ 0
请检查参数: sigma=19.3, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 17.6720 = -16.672000 ≤ 0
请检查参数: sigma=18.8, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 17.8605 = -16.860500 ≤ 0
请检查参数: sigma=18.9, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 17.8605 = -16.860500 ≤ 0
请检查参数: sigma=18.9, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.7445 = -15.744500 ≤ 0
请检查参数: sigma=18.3, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.5620 = -15.562000 ≤ 0
请检查参数: sigma=18.2, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.0205 = -15.020500 ≤ 0
请检查参数: sigma=17.9, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 17.2980 = -16.298000 ≤ 0
请检查参数: sigma=18.6, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 18.6245 = -17.624500 ≤ 0
请检查参数: sigma=19.3, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 24.6420 = -23.642000 ≤ 0
请检查参数: sigma=22.2, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 25.5380 = -24.538000 ≤ 0
请检查参数: sigma=22.6, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 33.2820 = -32.282000 ≤ 0
请检查参数: sigma=25.8, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 30.7520 = -29.752000 ≤ 0
请检查参数: sigma=24.8, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 32.0045 = -31.004500 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 37.5380 = -36.538000 ≤ 0
请检查参数: sigma=27.4, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 33.5405 = -32.540500 ≤ 0
请检查参数: sigma=25.9, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 38.3645 = -37.364500 ≤ 0
请检查参数: sigma=27.7, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 35.9120 = -34.912000 ≤ 0
请检查参数: sigma=26.8, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 51.8420 = -50.842000 ≤ 0
请检查参数: sigma=32.2, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 49.9280 = -48.928000 ≤ 0
请检查参数: sigma=31.6, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 57.1220 = -56.122000 ≤ 0
请检查参数: sigma=33.8, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 55.1120 = -54.112000 ≤ 0
请检查参数: sigma=33.2, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 67.7120 = -66.712000 ≤ 0
请检查参数: sigma=36.8, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 181.8045 = -180.804500 ≤ 0
请检查参数: sigma=60.3, nu=0.1, theta=0.0"
10002056,,,"VG参数不满足约束条件: 1 - 0.0000 - 280.5005 = -279.500500 ≤ 0
请检查参数: sigma=74.9, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.9780 = -7.977990 ≤ 0
请检查参数: sigma=13.4, nu=0.1, theta=-0.0001"
10002057,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.8445 = -7.844490 ≤ 0
请检查参数: sigma=13.3, nu=0.1, theta=-0.0001"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 12.8000 = -11.800000 ≤ 0
请检查参数: sigma=16.0, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 12.6405 = -11.640500 ≤ 0
请检查参数: sigma=15.9, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 14.9645 = -13.964500 ≤ 0
请检查参数: sigma=17.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.9445 = -12.944500 ≤ 0
请检查参数: sigma=16.7, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 14.6205 = -13.620500 ≤ 0
请检查参数: sigma=17.1, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.2845 = -12.284500 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.2845 = -12.284500 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.4480 = -12.448000 ≤ 0
请检查参数: sigma=16.4, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 12.3245 = -11.324500 ≤ 0
请检查参数: sigma=15.7, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 12.9605 = -11.960500 ≤ 0
请检查参数: sigma=16.1, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 14.1120 = -13.112000 ≤ 0
请检查参数: sigma=16.8, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 18.6245 = -17.624500 ≤ 0
请检查参数: sigma=19.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 21.0125 = -20.012500 ≤ 0
请检查参数: sigma=20.5, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 24.8645 = -23.864500 ≤ 0
请检查参数: sigma=22.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 23.5445 = -22.544500 ≤ 0
请检查参数: sigma=21.7, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 26.4500 = -25.450000 ≤ 0
请检查参数: sigma=23.0, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 30.0125 = -29.012500 ≤ 0
请检查参数: sigma=24.5, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 24.8645 = -23.864500 ≤ 0
请检查参数: sigma=22.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 29.0405 = -28.040500 ≤ 0
请检查参数: sigma=24.1, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 32.0045 = -31.004500 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 43.5125 = -42.512500 ≤ 0
请检查参数: sigma=29.5, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 43.8080 = -42.808000 ≤ 0
请检查参数: sigma=29.6, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 42.6320 = -41.632000 ≤ 0
请检查参数: sigma=29.2, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 40.6125 = -39.612500 ≤ 0
请检查参数: sigma=28.5, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 50.2445 = -49.244500 ≤ 0
请检查参数: sigma=31.7, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 136.2420 = -135.242000 ≤ 0
请检查参数: sigma=52.2, nu=0.1, theta=0.0"
10002057,,,"VG参数不满足约束条件: 1 - 0.0000 - 199.7120 = -198.712000 ≤ 0
请检查参数: sigma=63.2, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.6880 = -6.687990 ≤ 0
请检查参数: sigma=12.4, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.9380 = -6.937990 ≤ 0
请检查参数: sigma=12.6, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 9.9405 = -8.940490 ≤ 0
请检查参数: sigma=14.1, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 10.3680 = -9.367990 ≤ 0
请检查参数: sigma=14.4, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.8000 = -11.799990 ≤ 0
请检查参数: sigma=16.0, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.0125 = -11.012490 ≤ 0
请检查参数: sigma=15.5, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 12.0125 = -11.012490 ≤ 0
请检查参数: sigma=15.5, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 11.8580 = -10.857990 ≤ 0
请检查参数: sigma=15.4, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 11.4005 = -10.400490 ≤ 0
请检查参数: sigma=15.1, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 11.2500 = -10.249990 ≤ 0
请检查参数: sigma=15.0, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - -0.0000 - 10.2245 = -9.224490 ≤ 0
请检查参数: sigma=14.3, nu=0.1, theta=-0.0001"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 9.8000 = -8.800000 ≤ 0
请检查参数: sigma=14.0, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 11.2500 = -10.250000 ≤ 0
请检查参数: sigma=15.0, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 14.6205 = -13.620500 ≤ 0
请检查参数: sigma=17.1, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 15.3125 = -14.312500 ≤ 0
请检查参数: sigma=17.5, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 19.2080 = -18.208000 ≤ 0
请检查参数: sigma=19.6, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 19.4045 = -18.404500 ≤ 0
请检查参数: sigma=19.7, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 20.6045 = -19.604500 ≤ 0
请检查参数: sigma=20.3, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 23.5445 = -22.544500 ≤ 0
请检查参数: sigma=21.7, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 20.8080 = -19.808000 ≤ 0
请检查参数: sigma=20.4, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 23.3280 = -22.328000 ≤ 0
请检查参数: sigma=21.6, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 24.6420 = -23.642000 ≤ 0
请检查参数: sigma=22.2, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 32.2580 = -31.258000 ≤ 0
请检查参数: sigma=25.4, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 32.0045 = -31.004500 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 30.2580 = -29.258000 ≤ 0
请检查参数: sigma=24.6, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 28.3220 = -27.322000 ≤ 0
请检查参数: sigma=23.8, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 35.1125 = -34.112500 ≤ 0
请检查参数: sigma=26.5, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 97.2405 = -96.240500 ≤ 0
请检查参数: sigma=44.1, nu=0.1, theta=0.0"
10002058,,,"VG参数不满足约束条件: 1 - 0.0000 - 133.1280 = -132.128000 ≤ 0
请检查参数: sigma=51.6, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.4420 = -6.441980 ≤ 0
请检查参数: sigma=12.2, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.4420 = -6.441970 ≤ 0
请检查参数: sigma=12.2, nu=0.1, theta=-0.0003"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 9.2480 = -8.247980 ≤ 0
请检查参数: sigma=13.6, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.4500 = -7.449980 ≤ 0
请检查参数: sigma=13.0, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 10.0820 = -9.081990 ≤ 0
请检查参数: sigma=14.2, nu=0.1, theta=-0.0001"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 9.8000 = -8.799990 ≤ 0
请检查参数: sigma=14.0, nu=0.1, theta=-0.0001"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 9.8000 = -8.799980 ≤ 0
请检查参数: sigma=14.0, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 9.9405 = -8.940480 ≤ 0
请检查参数: sigma=14.1, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 9.1125 = -8.112480 ≤ 0
请检查参数: sigma=13.5, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.3205 = -7.320480 ≤ 0
请检查参数: sigma=12.9, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.9380 = -6.937980 ≤ 0
请检查参数: sigma=12.6, nu=0.1, theta=-0.0002"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.4500 = -7.449990 ≤ 0
请检查参数: sigma=13.0, nu=0.1, theta=-0.0001"
10002059,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.7120 = -7.711990 ≤ 0
请检查参数: sigma=13.2, nu=0.1, theta=-0.0001"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 12.3245 = -11.324500 ≤ 0
请检查参数: sigma=15.7, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.2845 = -12.284500 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 15.8420 = -14.842000 ≤ 0
请检查参数: sigma=17.8, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 15.6645 = -14.664500 ≤ 0
请检查参数: sigma=17.7, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.5620 = -15.562000 ≤ 0
请检查参数: sigma=18.2, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 18.4320 = -17.432000 ≤ 0
请检查参数: sigma=19.2, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.3805 = -15.380500 ≤ 0
请检查参数: sigma=18.1, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 18.6245 = -17.624500 ≤ 0
请检查参数: sigma=19.3, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 19.4045 = -18.404500 ≤ 0
请检查参数: sigma=19.7, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 25.5380 = -24.538000 ≤ 0
请检查参数: sigma=22.6, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 26.4500 = -25.450000 ≤ 0
请检查参数: sigma=23.0, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 23.7620 = -22.762000 ≤ 0
请检查参数: sigma=21.8, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 23.7620 = -22.762000 ≤ 0
请检查参数: sigma=21.8, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 22.8980 = -21.898000 ≤ 0
请检查参数: sigma=21.4, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 65.1605 = -64.160500 ≤ 0
请检查参数: sigma=36.1, nu=0.1, theta=0.0"
10002059,,,"VG参数不满足约束条件: 1 - 0.0000 - 80.0000 = -79.000000 ≤ 0
请检查参数: sigma=40.0, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.5645 = -6.564470 ≤ 0
请检查参数: sigma=12.3, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.6880 = -6.687960 ≤ 0
请检查参数: sigma=12.4, nu=0.1, theta=-0.0004"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.7120 = -7.711970 ≤ 0
请检查参数: sigma=13.2, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.5645 = -6.564470 ≤ 0
请检查参数: sigma=12.3, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.9780 = -7.977970 ≤ 0
请检查参数: sigma=13.4, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.7120 = -7.711970 ≤ 0
请检查参数: sigma=13.2, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.9780 = -7.977970 ≤ 0
请检查参数: sigma=13.4, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.8445 = -7.844470 ≤ 0
请检查参数: sigma=13.3, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 8.0645 = -7.064460 ≤ 0
请检查参数: sigma=12.7, nu=0.1, theta=-0.0004"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.5645 = -6.564470 ≤ 0
请检查参数: sigma=12.3, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.0805 = -6.080460 ≤ 0
请检查参数: sigma=11.9, nu=0.1, theta=-0.0004"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.0805 = -6.080470 ≤ 0
请检查参数: sigma=11.9, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.6880 = -6.687970 ≤ 0
请检查参数: sigma=12.4, nu=0.1, theta=-0.0003"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 11.2500 = -10.249990 ≤ 0
请检查参数: sigma=15.0, nu=0.1, theta=-0.0001"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 11.2500 = -10.249990 ≤ 0
请检查参数: sigma=15.0, nu=0.1, theta=-0.0001"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.2845 = -12.284500 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 12.4820 = -11.482000 ≤ 0
请检查参数: sigma=15.8, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.9445 = -12.944490 ≤ 0
请检查参数: sigma=16.7, nu=0.1, theta=-0.0001"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 14.6205 = -13.620490 ≤ 0
请检查参数: sigma=17.1, nu=0.1, theta=-0.0001"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.1220 = -12.121990 ≤ 0
请检查参数: sigma=16.2, nu=0.1, theta=-0.0001"
10002060,,,"VG参数不满足约束条件: 1 - -0.0000 - 13.4480 = -12.447990 ≤ 0
请检查参数: sigma=16.4, nu=0.1, theta=-0.0001"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.4480 = -12.448000 ≤ 0
请检查参数: sigma=16.4, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 18.4320 = -17.432000 ≤ 0
请检查参数: sigma=19.2, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 19.0125 = -18.012500 ≤ 0
请检查参数: sigma=19.5, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 16.7445 = -15.744500 ≤ 0
请检查参数: sigma=18.3, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.6125 = -12.612500 ≤ 0
请检查参数: sigma=16.5, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 13.2845 = -12.284500 ≤ 0
请检查参数: sigma=16.3, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 39.2000 = -38.200000 ≤ 0
请检查参数: sigma=28.0, nu=0.1, theta=0.0"
10002060,,,"VG参数不满足约束条件: 1 - 0.0000 - 40.0445 = -39.044500 ≤ 0
请检查参数: sigma=28.3, nu=0.1, theta=0.0"
10002061,,,"VG参数不满足约束条件: 1 - -0.0000 - 7.6880 = -6.687960 ≤ 0
请检查参数: sigma=12.4, nu=0.1, theta=-0.0004"
